id,name,coordinates.lon,coordinates.lat,type,status,district
595dd3a63dcfc400106f28a7,Quốc lộ 1 - Đường Tô Ngọc Vân 1,106.671018004417,10.8617667641718,tth,UP,Quận 12
56f8d743025e9511002786c5,Trường Sơn - Ga Quốc Nội 1,106.664929389954,10.8128675561166,tth,UP,Quận Tân Bình
5a8266105058170011f6eadf,Nguyễn Văn Linh - Quốc lộ 50 (2),106.655761599541,10.7190774577163,tth,UP,Huyện Bình Chánh
662b5afe1afb9c00172d9284,Trường Chinh - Phan Huy Ích 2,106.629813909531,10.8227260178037,tth,UP,Quận Tân Phú
5a82602c5058170011f6ead9,Vĩnh Lộc - Nguyễn Thị Tú 1,106.579173803329,10.8135788937036,tth,UP,Huyện Bình Chánh
585b2980c3f96200127dc502,Huỳnh Tấn Phát - Lưu Trọng Lư 2,106.727993488312,10.755127675229,tth,UP,Quận 7
56de42f611f398ec0c481284,Nguyễn Thị Minh Khai - Nguyễn Thiện Thuật,106.682481765747,10.7664899801327,tth,UP,Quận 3
662b56c51afb9c00172d9071,Bạch Đằng - Đặng Văn Sâm,106.671742200851,10.8146485314923,tth,UP,Quận Tân Bình
63ae7a08bfd3d90017e8f285,Ba Tháng Hai - Lê Hồng Phong 1,106.673265695572,10.7710959130666,tth,UP,Quận 10
662a8b061afb9c00172d27d7,Nguyễn Văn Linh - đường số 1,106.660873889923,10.7232729964823,tth,UP,Huyện Bình Chánh
587ee7d7b807da0011e33d55,Phan Đăng Lưu - Nơ Trang Long,106.694852113724,10.8031879281753,tth,UP,Quận Bình Thạnh
5deb576d1dc17d7c5515ad17,Nguyễn Thị Minh Khai - Hai Bà Trưng,106.698076,10.782987,tth,UP,Quận 1
662b51a41afb9c00172d8926,Lê Văn Quới - Mã Lò,106.601006984711,10.7763973916927,tth,UP,Quận Bình Tân
63ae7893bfd3d90017e8f1e1,Nguyễn Tất Thành - Lê Văn Linh,106.707345843315,10.7643450880206,tth,UP,Quận 4
662a8b9e1afb9c00172d284d,đường dẫn cao tốc Thành Phố Hồ Chí Minh - Trung Lương - Tân Túc 1,106.585782766342,10.6882837981823,tth,UP,Huyện Bình Chánh
5a823ba75058170011f6ea9e,Trần Hưng Đạo - Nguyễn Thái Học 1,106.695769429207,10.7682501504601,tth,UP,Quận 1
662b5a401afb9c00172d91fc,Trường Chinh - Nguyễn Hồng Đào,106.6437292099,10.7980239271457,tth,UP,Quận Tân Bình
56df8544c062921100c143e6,Trường Sơn - Ga Quốc Tế,106.665363907814,10.8136315853096,tth,UP,Quận Tân Bình
595ddb493dcfc400106f28b6,Quốc lộ 1 - Cầu vượt Tân Thới Hiệp 2,106.649731993675,10.8620881310764,tth,UP,Quận 12
66b1c1f2779f740018673f0d,An Dương Vương - Nguyễn Văn Cừ,106.683179140091,10.7611040058688,tth,UP,Quận 5
589b4379b3bf7600110283c9,QL 22 - Giáp Hải,106.481675505638,10.9713380309812,tth,UP,Huyện Củ Chi
5a60604f8576340017d0660b,Nguyễn Thái Sơn - Nguyễn Văn Nghi 2,106.686376333237,10.8243172516762,tth,UP,Quận Gò Vấp
5d8cd9cb766c88001718895c,Phạm Văn Đồng - Tô Ngọc Vân (hướng đi Sân bay),106.751317977905,10.8536007677866,tth_axis,UP,Thành phố Thủ Đức
6623e6b86f998a001b2523b8,Lý Thái Tổ - Hồ Thị Kỷ,106.676344871521,10.7669642785384,tth,UP,Quận 10
5a8256315058170011f6eac9,Đinh Bộ Lĩnh - Nguyễn Xí,106.709566712379,10.8133575888573,tth,UP,Quận Bình Thạnh
5ad064b498d8fc001102e26f,Lã Xuân Oai - Cầu Tăng Long (2),106.805992126465,10.827699912827,tth,UP,Thành phố Thủ Đức
58af8d68bd82540010390c2e,Nam Kỳ Khởi Nghĩa - Điện Biên Phủ 2,106.690700054169,10.7833376554873,tth,UP,Quận 3
65e0552f6b18080018db6647,Lê Lai - Phan Chu Trinh,106.697888374329,10.7717072215258,tth,UP,Quận 1
66b1c22f779f740018673f6e,Vòng xoay Phú Lâm (2),106.633923053741,10.7536309389593,tth,UP,Quận 6
662a8e121afb9c00172d2a3f,Huỳnh Tấn Phát - cầu Tân Thuận 1,106.723868250847,10.7554228054478,tth,UP,Quận 7
662b5be91afb9c00172d939b,Lê Trọng Tấn - Tây Thạnh,106.618773937225,10.8082464553192,tth,UP,Quận Tân Phú
5b728aafca0577001163ff7e,Hồng Bàng - Châu Văn Liêm,106.658910512924,10.7548430851016,tth,UP,Quận 5
63ae7966bfd3d90017e8f240,Cách Mạng Tháng Tám - Tô Hiến Thành,106.672096252441,10.7828791919741,tth,UP,Quận 10
662b4efc1afb9c00172d86bc,Trần Hưng Đạo - Trần Phú,106.667847633362,10.7525663544172,tth,UP,Quận 5
5a607fa38576340017d06671,QL1-KCN Vĩnh Lộc (2) - Hướng An Lạc,106.603088378906,10.8253815821995,tth,UP,Quận Bình Tân
662b87551afb9c00172dd43a,Trần Quốc Thảo - Kỳ Đồng,106.683104038239,10.7848974801384,tth,UP,Quận 3
5deb576d1dc17d7c5515ad21,Nút giao Ngã sáu Nguyễn Tri Phương,106.668851,10.759539,tth,UP,Quận 5
56de42f611f398ec0c481289,Võ Văn Kiệt - Cầu Ông Lãnh 2,106.698285341263,10.7639024056841,tth,UP,Quận 1
58ad69c4bd82540010390be7,Nút giao Phú Nhuận 2 (Phan Đăng Lưu),106.680368185043,10.7993096663153,tth,UP,Quận Phú Nhuận
6623f5876f998a001b25291a,Võ Nguyên Giáp - quay đầu An Phú (1),106.745932102203,10.8021340576256,tth,UP,Thành phố Thủ Đức
6623e2e16f998a001b252233,Hai Bà Trưng - Trần Quốc Toản,106.689380407333,10.7899088890498,tth,UP,Quận 1
63b54898bfd3d90017ea77ae,Nguyễn Duy Trinh - Bưng Ông Thoàn,106.796894073486,10.7912052020479,tth,UP,Thành phố Thủ Đức
63b549b8bfd3d90017ea782c,Đỗ Xuân Hợp - Tây Hòa,106.769192218781,10.8244331690453,tth,UP,Thành phố Thủ Đức
662b5b271afb9c00172d9296,Trường Chinh - Tân Hải,106.640210151672,10.7999419950356,tth,UP,Quận Tân Bình
662a87df1afb9c00172d2522,Trần Văn Giàu - Nguyễn Cửu Phú,106.585021018982,10.7478547321893,tth,UP,Quận Bình Tân
5a823bd55058170011f6eaa0,Trần Hưng Đạo - Nguyễn Thái Học 2,106.695860624313,10.7675334356397,tth,UP,Quận 1
5a6085688576340017d06684,QL1-Tỉnh lộ 10 (3),106.591758728027,10.756524271036,tth,UP,Quận Bình Tân
595dd7693dcfc400106f28b0,Quốc lộ 1 - Đường Lê Thị Riêng 1,106.65426492691,10.8619248135124,tth,UP,Quận 12
59ca329d02eb490011a0a410,QL1 - Nút giao An Lạc 1,106.601028442383,10.7240003578389,tth,UP,Quận Bình Tân
6623e88c6f998a001b25248b,Hoàng Minh Giám - Đăng Văn Sâm,106.676033735275,10.8111972234488,tth,UP,Quận Phú Nhuận
63b54996bfd3d90017ea781a,Đỗ Xuân Hợp - Dương Đình Hội,106.774277687073,10.8167087590452,tth,UP,Thành phố Thủ Đức
56de42f611f398ec0c481283,Mai Chí Thọ - Trần Não 1,106.72761797905,10.775796632403,tth,UP,Thành phố Thủ Đức
662b57ec1afb9c00172d90e3,Cộng Hòa - Hoàng Hoa Thám,106.64838552475,10.8018284344744,tth,UP,Quận Tân Bình
58af9670bd82540010390c34,Phạm Văn Đồng - Phan Văn Trị 1,106.693714857101,10.8212296179772,tth,UP,Quận Gò Vấp
662b50571afb9c00172d87df,Quốc Lộ 50 - Bùi Minh Trực,106.656239032745,10.7375142028136,tth,UP,Quận 8
56df8274c062921100c143df,Võ Nguyên Giáp - Tây Hòa 1,106.761032938957,10.8264933293527,tth,UP,Thành phố Thủ Đức
662b52131afb9c00172d8a23,Tỉnh lộ 10 - Mã Lò,106.606982946396,10.7581738268099,tth,UP,Quận Bình Tân
5a6061fd8576340017d06613,Quang Trung - Trưng Nữ Vương,106.596522331238,10.8885285926454,tth,UP,Huyện Hóc Môn
6623f0246f998a001b252797,Âu Cơ - Lũy Bán Bích,106.638236045837,10.7957475229889,tth,UP,Quận Tân Phú
6623f3436f998a001b252863,Phạm Văn Đồng - Kha Vạn Cân 1,106.761660575867,10.8664976715355,tth,UP,Thành phố Thủ Đức
66b1c311779f740018674083,Vòng xoay Phú Lâm (1),106.634910106659,10.7543371464344,tth,UP,Quận 6
662a896e1afb9c00172d2674,Võ Trần Chí - Trần Đại Nghĩa,106.577425003052,10.7302724592873,tth,UP,Huyện Bình Chánh
59ca30fd02eb490011a0a406,QL1 - Tỉnh lộ 10 (1),106.591324210167,10.7564662992633,tth,UP,Quận Bình Tân
662a8cfe1afb9c00172d296e,Huỳnh Tấn Phát - Trần Trọng Cung,106.729581356049,10.7433433113335,tth,UP,Quận 7
589b39d9b3bf7600110283c1,QL 22 - Nguyễn Ảnh Thủ 2,106.607159972191,10.8554657956616,tth,UP,Huyện Hóc Môn
5d8cd326766c88001718893e,Nút giao Cây Gõ 3 (dạ cầu),106.643235683441,10.75418958083,tth,UP,Quận 6
587461c1b807da0011e33cc8,Quốc lộ 1 - Ngã tư Linh Xuân,106.765501499176,10.8735570152435,tth,UP,Thành phố Thủ Đức
63ae76afbfd3d90017e8f106,Khánh Hội - Đường số 41,106.699776649475,10.7579524811918,tth,UP,Quận 4
63b661a3bfd3d90017eaa520,Nguyễn Tất Thành - Cảng SG (Q4-Q7),106.713321805,10.7596125693667,tth,UP,Quận 4
583f926761cfea0012cf68f1,Nguyễn Thị Định - Cổng A Cảng Cát Lái,106.786578297615,10.7599709364081,tth,UP,Thành phố Thủ Đức
56df81d8c062921100c143de,Nút giao Thủ Đức (trên cầu),106.774009466171,10.8491804998734,tth,UP,Thành phố Thủ Đức
63ae73cebfd3d90017e8f00d,Nguyễn Thị Minh Khai - Cống Quỳnh,106.684364676476,10.7684240589462,tth,UP,Quận 3
662a8a661afb9c00172d2762,Nguyễn Văn Linh - Quản Trọng Linh,106.610469818115,10.6939873445986,tth,UP,Huyện Bình Chánh
6623e7526f998a001b252407,Thành Thái - cư xá Đồng Tiến,106.666313409805,10.7694200783416,tth,UP,Quận 10
5a6084898576340017d06680,QL1 - Tân Tạo Chợ Đệm 3,106.590535640717,10.7642238774455,tth,UP,Quận Bình Tân
56de42f611f398ec0c48129b,Võ Văn Kiệt - Hồ Học Lãm 2,106.611467599869,10.721839351587,tth,UP,Quận Bình Tân
586e2492f9fab7001111b0ab,Nguyễn Văn Trỗi - Nguyễn Đình Chính,106.675336360931,10.7955947082032,tth,UP,Quận Phú Nhuận
662b571d1afb9c00172d9083,Cách Mạng Tháng Tám - Phạm Văn Hai (2),106.660181879997,10.7892923479795,tth,UP,Quận Tân Bình
587479b1b807da0011e33cf9,Trường Chinh - Tây Thạnh 2,106.628301143646,10.8189533898328,tth,UP,Quận Tân Phú
62da3e620637a10017d70720,Quốc Lộ 13 - Đinh Thị Thi 2,106.718176603317,10.8456979781692,tth_axis,UP,Thành phố Thủ Đức
5b0b7aba0e517b00119fd800,Nguyễn Văn Cừ - Trần Hưng Đạo 1,106.685367822647,10.7563714363383,tth,UP,Quận 1
63b54909bfd3d90017ea77e4,Nguyễn Duy Trinh - Võ Chí Công 2,106.792902946472,10.7909838807122,tth,UP,Thành phố Thủ Đức
662a8ddd1afb9c00172d2a0f,Nguyễn Văn Linh - cầu Tân Thuận 2,106.725064516068,10.752102573838,tth,UP,Quận 7
5d9de43b766c880017188cb6,Cao tốc LTDG - Đỗ Xuân Hợp 1,106.778896450996,10.7965537514336,tth,UP,Thành phố Thủ Đức
5d8cd3b7766c880017188942,Lê Hồng Phong - Nguyễn Trãi,106.678184866905,10.7573411448313,tth_axis,UP,Quận 5
56de42f611f398ec0c48129a,Võ Văn Kiệt - Hồ Học Lãm 1,106.610904335976,10.722239929521,tth,UP,Quận Bình Tân
662b57711afb9c00172d90a7,Cộng Hòa - Đường A4,106.649898290634,10.8017125083701,tth,UP,Quận Tân Bình
63b54968bfd3d90017ea7808,Nguyễn Duy Trinh - Đỗ Xuân Hợp,106.781616210938,10.7904358462274,tth,UP,Thành phố Thủ Đức
58df5016dc195800111e04bd,Yên Thế - Hồng Hà,106.668566465378,10.8133259738659,tth,UP,Quận Tân Bình
5d8cdac3766c880017188962,Trường Chinh - Đồng Đen,106.645912528038,10.7970385413523,tth_axis,UP,Quận Tân Bình
587ef5dfb807da0011e33d59,Nguyễn Văn Trỗi - Huỳnh Văn Bánh,106.679853200912,10.7928914544929,tth,UP,Quận Phú Nhuận
595dc2f03dcfc400106f2896,Quốc lộ 1 - Rạch Láng Le 2,106.686226129532,10.8610924193788,tth,UP,Quận 12
662b85f51afb9c00172dd1c2,Nguyễn Thị Nghĩa - Lê Lai,106.694197654724,10.7698416728609,tth,UP,Quận 1
5d8cdbdc766c88001718896a,Hoàng Văn Thụ - Cộng Hòa,106.660782694817,10.8006744408059,tth,UP,Quận Tân Bình
63b54d5abfd3d90017ea7afe,Đường số 1 - Cảng Phước Long,106.755888462067,10.8266672041268,tth,UP,Thành phố Thủ Đức
5deb576d1dc17d7c5515ad13,Pasteur - Lê Thánh Tôn,106.700359,10.775708,tth,UP,Quận 1
662b862a1afb9c00172dd1ff,Hàm Nghi - Phó Đức Chính,106.699524521828,10.7711749616441,tth,UP,Quận 1
5deb576d1dc17d7c5515acf2,Điện Biên Phủ - Cách Mạng Tháng Tám,106.683694124222,10.7765712954739,tth,UP,Quận 3
5a824e465058170011f6eab4,Quang Trung - Lê Văn Thọ (2),106.658325791359,10.8366990807787,tth,UP,Quận Gò Vấp
662b57471afb9c00172d9095,Cộng Hòa - Ấp Bắc,106.641572713852,10.8023975256098,tth,UP,Quận Tân Bình
56de42f611f398ec0c481291,Võ Văn Kiệt - Nguyễn Tri Phương 1,106.668738126755,10.7503370389747,tth,UP,Quận 5
584e71cb61cfea0012cf694b,Quốc lộ 1 - KCN Vĩnh Lộc 3,106.603265404701,10.8248968380735,tth,UP,Quận Bình Tân
63b54c93bfd3d90017ea7ab8,Lê Văn Chí - Linh Trung,106.777850389481,10.8589007882855,tth,UP,Thành phố Thủ Đức
595f874d3dcfc400106f28ec,Quốc lộ 1 - Nguyễn Văn Quá 2,106.639571785927,10.8566669938921,tth,UP,Quận 12
63b3c9bfbfd3d90017e9b039,Kha Vạn Cân - Đường Số 2,106.746854782104,10.8418834903115,tth,UP,Thành phố Thủ Đức
5deb576d1dc17d7c5515acf4,Nút giao Ngã bảy Lý Thái Tổ,106.674156,10.767465,tth,UP,Quận 10
58af99abbd82540010390c39,Nguyễn Hữu Cảnh - Nguyễn Bỉnh Khiêm,106.707914471626,10.7846234574745,tth,UP,Quận 1
6623ecc16f998a001b25269e,Nguyễn Oanh - Nguyễn Văn Lượng,106.675518751144,10.838553676621,tth,UP,Quận Gò Vấp
6623e3ea6f998a001b2522ae,Nguyễn Đình Chiểu - Cao Thắng,106.682138442993,10.7700419300508,tth,UP,Quận 3
662b7d0c1afb9c00172dc6a6,Cống Quỳnh - Bùi Viện,106.690131425858,10.7652778808151,tth,UP,Quận 1
662b54bb1afb9c00172d8dbb,Phạm Văn Chiêu - Đường số 59,106.652623414993,10.8502078623705,tth,UP,Quận Gò Vấp
662b58bd1afb9c00172d9119,Lê Văn Sỹ - Đặng Văn Ngữ,106.66899561882,10.7937556552044,tth,UP,Quận Phú Nhuận
595f86c43dcfc400106f28ea,Quốc lộ 1 - Nguyễn Văn Quá 1,106.639485955238,10.8566248466676,tth,UP,Quận 12
59ca321b02eb490011a0a40d,QL1 - Cầu An Lập,106.601784825325,10.7286174804458,tth,UP,Quận Bình Tân
5a82439f5058170011f6eaa9,Nguyễn Biểu - Cầu Chữ Y,106.68364584446,10.75113811876,tth,UP,Quận 8
6623e5d66f998a001b25235a,Cách Mạng Tháng Tám - Đỗ Thị Lời,106.670325994492,10.783880433226,tth,UP,Quận 3
58d7c20ac1e33c00112b321c,Phạm Văn Đồng - Phan Văn Trị 2,106.69480919838,10.8207659432755,tth,UP,Quận Bình Thạnh
589d0b74b3bf7600110283d4,Cầu Sài Gòn 4 (Thủ Đức 1),106.730428934097,10.7997417577515,tth,UP,Thành phố Thủ Đức
56df807bc062921100c143da,Trường Chinh - Âu Cơ,106.63648724556,10.8019180137061,tth,UP,Quận Tân Phú
662b82a61afb9c00172dcdfd,Trần Quang Khải - Trần Nhật Duật,106.689380407333,10.7916478442304,tth,UP,Quận 1
586e266ef9fab7001111b0b0,Trường Chinh - Phạm Văn Bạch 1,106.633150577545,10.8140847327392,tth,UP,Quận Tân Bình
63ae7a74bfd3d90017e8f2c7,Tô Hiến Thành – Sư Vạn Hạnh,106.665540933609,10.7778940148849,tth,UP,Quận 10
59d3414302eb490011a0a610,Xa Lộ Hà Nội - Đường 120,106.803814172745,10.8674828287814,tth,UP,Thành phố Thủ Đức
6623e9e96f998a001b2525ce,Phan Đình Phùng - Huynh Văn Bánh,106.681923866272,10.7958634513952,tth,UP,Quận Phú Nhuận
63ae7a9cbfd3d90017e8f303,Điện Biên Phủ – Cao Thắng,106.679091453552,10.7727295794518,tth,UP,Quận 3
5a6085188576340017d06682,QL1-Tỉnh lộ 10 (2),106.592434644699,10.7563292750288,tth,UP,Quận Bình Tân
5a606a0f8576340017d0661e,Nơ Trang Long - Nguyễn Xí,106.704116463661,10.8200809679719,tth,UP,Quận Bình Thạnh
56de42f611f398ec0c481286,Mai Chí Thọ - Nguyễn Cơ Thạch 2,106.722918748856,10.7733830435244,tth,UP,Thành phố Thủ Đức
6623f14b6f998a001b2527f0,Tân Kỳ Tân Quý - Lê Trọng Tấn,106.632571220398,10.8037570167341,tth,UP,Quận Tân Phú
662b4f411afb9c00172d86fc,Hậu Giang - Minh Phụng,106.642361283302,10.7497836602495,tth,UP,Quận 6
6792f9c88c5ed4001b27fb3d,Quốc Lộ 1K - Đường GS1,106.776037216187,10.8880966294513,tth,UP,Tỉnh Bình Dương
662b843d1afb9c00172dd02d,Lê Thánh Tôn - Đồng Khởi,106.701825857162,10.7771984022141,tth,UP,Quận 1
595d9b3b3dcfc400106f287e,Quốc lộ 1 - An Phú Đông 12 (1),106.70542538166,10.8592853785591,tth,UP,Quận 12
58df50ffdc195800111e04c0,Cộng Hòa - Thăng Long,106.660755872726,10.8009484488364,tth,UP,Quận Tân Bình
662b50e51afb9c00172d886a,Bà Hom - An Dương Vương,106.624610424042,10.7559709036596,tth,UP,Quận 6
5deb576d1dc17d7c5515ad1a,Pasteur - Lê Duẩn,106.697417,10.779127,tth,UP,Quận 1
5deb576d1dc17d7c5515ad0b,Nam Kỳ Khởi Nghĩa - Lý Tự Trọng,106.699042,10.775615,tth,UP,Quận 1
5a6087858576340017d0668e,QL1-Trạm Biến Áp 500Kv Phú Lâm,106.598871946335,10.7414565055181,tth,UP,Quận Bình Tân
662b4e581afb9c00172d862f,Lê Hồng Phong - Trần Phú,106.677095890045,10.7604188946108,tth,UP,Quận 5
587464e2b807da0011e33cd9,Cầu vượt nút giao thông Gò Dưa,106.733132600784,10.8699588780888,tth,UP,Thành phố Thủ Đức
63b54c51bfd3d90017ea7aa0,Đường số 1 - Nguyễn Văn Bá,106.760228276253,10.8266882798502,tth,UP,Thành phố Thủ Đức
58ad6214bd82540010390be2,Cộng Hòa - Hoàng Hoa Thám,106.647366285324,10.8013120360293,tth,UP,Quận Tân Bình
5deb576d1dc17d7c5515ad09,Trường Chinh - Hoàng Hoa Thám,106.647017598152,10.7964536316791,tth,UP,Quận Tân Bình
58af8a0bbd82540010390c25,Nam Kỳ Khởi Nghĩa - Võ Thị Sáu,106.688543558121,10.784533873088,tth,UP,Quận 3
56de42f611f398ec0c48128e,Võ Văn Kiệt - Cầu Chữ Y 2,106.684101819992,10.7514332528817,tth,UP,Quận 5
587ef859b807da0011e33d5b,Phạm Văn Đồng - Lê Quang Định 2,106.689868569374,10.8200546227367,tth,UP,Quận Gò Vấp
58744e97b807da0011e33cb9,Dương Bá Trạc - Hẻm 219,106.689042448998,10.7469851294422,tth,UP,Quận 8
63b54a48bfd3d90017ea7850,Lã Xuân Oai - Lò Lu,106.808009147644,10.8243804793376,tth,UP,Thành phố Thủ Đức
58c2717ed56e930010a39ac0,Quốc Lộ 50 - Cầu Nhị Thiên Đường 2,106.656062516536,10.7418073259385,tth,UP,Quận 8
58afcd9bbd82540010390c41,Quốc lộ 1 - Nguyễn Hữu Trí 2,106.596699357033,10.6965544326304,tth,UP,Huyện Bình Chánh
63b54a9ebfd3d90017ea7911,Nguyễn Xiển - Nguyễn Văn Tăng,106.828694343567,10.8428107736029,tth,UP,Thành phố Thủ Đức
5bbc7163ca0577001164127f,Lê Văn Lương - Cầu Long Kiểng (HCM),106.702550053597,10.6895647333739,tth,UP,Huyện Nhà Bè
6623f3d66f998a001b252890,Quốc Lộ 1K - đường số 8,106.769835948944,10.8822808688795,tth,UP,Thành phố Thủ Đức
5b6005b6fd4edb0019c7db25,Trần Hưng Đạo - Nguyễn Biểu,106.683527827263,10.7561079280569,tth,UP,Quận 5
662a902a1afb9c00172d2bed,Quốc Lộ 1 - Hưng Nhơn,106.59907579422,10.7114030554397,tth,UP,Huyện Bình Chánh
662b85481afb9c00172dd0f1,Võ Văn Kiệt - Pasteur,106.703091859818,10.7687191761474,tth,UP,Quận 1
6623ef2b6f998a001b252753,Phan Văn Hớn - Trần Văn Mười,106.587703227997,10.8498285289366,tth,UP,Huyện Hóc Môn
66b1c4e7779f7400186741e4,Hoàng Văn Thụ - Phạm Văn Hai,106.665455102921,10.8004004325254,tth,UP,Quận Tân Bình
56de42f611f398ec0c48129c,Võ Văn Kiệt - Quốc Lộ 1,106.600942611694,10.7170534584198,tth,UP,Huyện Bình Chánh
587c8661b807da0011e33d43,Lê Văn Sỹ - Hoàng Văn Thụ,106.660519838333,10.7999683420367,tth,UP,Quận Tân Bình
5b632a79fd4edb0019c7dc0f,Nguyễn Tri Phương - Trần Hưng Đạo,106.669510602951,10.7524240581789,tth,UP,Quận 5
662a87a41afb9c00172d24e9,Trần Văn Giàu - Tỉnh Lộ 10,106.569678783417,10.7617258747396,tth,UP,Huyện Bình Chánh
595dd4133dcfc400106f28a9,Quốc lộ 1 - Đường Tô Ngọc Vân 2,106.671023368835,10.8619616916798,tth,UP,Quận 12
5ad0644698d8fc001102e26b,Lã Xuân Oai - Cầu Tăng Long (1),106.806828975677,10.82640375746,tth,UP,Thành phố Thủ Đức
662b5b8c1afb9c00172d92ca,Bình Long - Lê Thúc Hoạch,106.617207527161,10.7884439432433,tth,UP,Quận Bình Tân
5d8cd7bb766c880017188952,Phạm Văn Đồng - Đường 20 (hướng đi Thủ Đức),106.722747087479,10.8289275670072,tth_axis,UP,Thành phố Thủ Đức
58af9a07bd82540010390c3b,Tôn Đức Thắng - Lê Duẩn,106.703263521194,10.7852927046947,tth,UP,Quận 1
63ae75debfd3d90017e8f082,Cao Thắng – Võ Văn Tần 1,106.683892607689,10.7685031082248,tth,UP,Quận 3
6623eb466f998a001b252632,Hà Huy Giáp - An Lộc,106.679220199585,10.8536955999934,tth,UP,Quận 12
5a824dc05058170011f6eab2,Quang Trung - Lê Văn Thọ (1),106.658180952072,10.8366042431825,tth,UP,Quận Gò Vấp
5d8cd49f766c880017188944,Nguyễn Tri Phương - Nguyễn Trãi,106.669499874115,10.7547007899372,tth_axis,UP,Quận 5
662b836d1afb9c00172dcfa0,Lê Duẩn - Nguyễn Bỉnh Khiêm,106.704819202423,10.7873373247725,tth,UP,Quận 1
5a606c078576340017d06624,Quốc lộ 13 - Hiệp Bình,106.718916893005,10.8495545656016,tth,UP,Thành phố Thủ Đức
5deb576d1dc17d7c5515acf3,Ba Tháng Hai - Lý Thái Tổ,106.668459,10.768198,tth,UP,Quận 10
5a8254b05058170011f6eac3,Xô Viết Nghệ Tĩnh - Nguyễn Xí 1,106.712254285812,10.809674419948,tth,UP,Quận Bình Thạnh
662b50c11afb9c00172d8843,An Dương Vương - Đường số 7,106.624084711075,10.7517441974476,tth,UP,Quận Bình Tân
63ae77bfbfd3d90017e8f18f,Nguyễn Tất Thành - Cầu Tân Thuận 2,106.717768907547,10.757040746338,tth,UP,Quận 4
6623f51a6f998a001b252900,Quốc Lộ 13 - Nguyễn Thị Nhung,106.716363430023,10.8403450366927,tth,UP,Thành phố Thủ Đức
5deb576d1dc17d7c5515ad0a,Hoàng Văn Thụ - Xuân Diệu,106.655729,10.795418,tth,UP,Quận Tân Bình
58744e3eb807da0011e33cb7,Dương Bá Trạc - Hẻm 288,106.688919067383,10.7444131987789,tth,UP,Quận 8
58744dd9b807da0011e33cb5,Quốc lộ 50 - Tạ Quang Bửu,106.656190752983,10.7341621509602,tth,UP,Quận 8
56de42f611f398ec0c481290,Võ Văn Kiệt - An Bình,106.673292517662,10.7493356862526,tth,UP,Quận 5
58af8b69bd82540010390c28,Nam Kỳ Khởi Nghĩa - Điện Biên Phủ 1,106.69091463089,10.7832744191822,tth,UP,Quận 3
6623e3a26f998a001b252291,Lý Chính Thắng - Trần Quốc Thảo,106.684466600418,10.7843863222755,tth,UP,Quận 3
595dcab53dcfc400106f289d,Quốc lộ 1 - BQB Trước bến xe Ngã 4 Ga (hướng đi Bình Phước),106.678490638733,10.861629788009,tth,UP,Quận 12
58ad7291bd82540010390bf9,Phan Đăng Lưu - Nguyễn Văn Đậu,106.687197089195,10.8038413260585,tth,UP,Quận Phú Nhuận
662a89211afb9c00172d2636,Quốc Lộ 1 - Dương Đình Cúc,106.597981452942,10.705952846726,tth,UP,Huyện Bình Chánh
5deb576d1dc17d7c5515ad05,Điện Biên Phủ - Đinh Tiên Hoàng,106.697491,10.790705,tth,UP,Quận 1
595dd4f43dcfc400106f28ab,Quốc lộ 1 - Cầu Bến Cát 1,106.663309335709,10.8616403246391,tth,UP,Quận 12
6792ef4f8c5ed4001b27f2c0,Quốc Lộ 1 - Ba Làng,106.5558385849,10.6562217600296,tth,UP,Huyện Bình Chánh
662b84771afb9c00172dd076,Nguyễn Du - Công xã Paris,106.700012683868,10.7790322866967,tth,UP,Quận 1
6623f0b46f998a001b2527c3,Hòa Bình - Lũy Bán Bích,106.631401777267,10.7704213643614,tth,UP,Quận Tân Phú
665861d864f11e00173c73a9,Huỳnh Tấn Phát - Cầu Tân Thuận 1,106.723374724388,10.7554702370632,tth,UP,Quận 7
5a607f078576340017d0666f,QL1-Phan Văn Hớn (H.Hoc Mon),106.606779098511,10.8344440453534,tth,UP,Huyện Hóc Môn
5a824ee15058170011f6eab6,Nguyễn Oanh - Phan Văn Trị (1),106.67790055275,10.8306083386046,tth,UP,Quận Gò Vấp
6623ed396f998a001b2526b8,Nguyễn Thái Sơn - Phạm Ngũ Lão,106.683468818665,10.820344420197,tth,UP,Quận Gò Vấp
5b632b60fd4edb0019c7dc12,Hồng Bàng - Ngô Quyền 1,106.666420698166,10.7557179353779,tth,UP,Quận 5
587c8d97b807da0011e33d49,Hoàng Văn Thụ - Nguyễn Văn Trỗi 2,106.669188737869,10.8001000770077,tth,UP,Quận Phú Nhuận
59414c883dcfc400106f260b,Cộng Hòa - Bình Giã,106.645107865334,10.8018653200436,tth,UP,Quận Tân Bình
56df82d4c062921100c143e0,Võ Nguyên Giáp - Tây Hòa 2,106.760866641998,10.8264933293527,tth_axis,UP,Thành phố Thủ Đức
6792f1008c5ed4001b27f41f,Quốc Lộ 22 - Võ Văn Điều,106.452713012695,10.9882952554727,tth,UP,Huyện Củ Chi
58affc6017139d0010f35cc8,Phạm Văn Đồng - Quốc Lộ 13 (1),106.714013814926,10.8262720340397,tth,UP,Thành phố Thủ Đức
587463bab807da0011e33cd3,Quốc lộ 1 - Lê Thị Hoa,106.748399734497,10.8747792130109,tth,UP,Thành phố Thủ Đức
